run,t_s,rho_per_m2,speed_mps,n_in_area
crossing_90_c_08,32.562,1.75,0.314814,7
crossing_90_c_08,33.062,1.75,0.287536,7
crossing_90_c_08,33.562,2.25,0.258685,9
crossing_90_c_08,34.062,2.5,0.256649,10
crossing_90_c_08,34.562,2.5,0.260449,10
crossing_90_c_08,35.062,2.25,0.256943,9
crossing_90_c_08,35.562,2.75,0.263248,11
crossing_90_c_08,36.062,3,0.258992,12
crossing_90_c_08,36.562,2,0.271027,8
crossing_90_c_08,37.062,2,0.252949,8
crossing_90_c_08,37.562,2,0.271437,8
crossing_90_c_08,38.062,2.25,0.277979,9
crossing_90_c_08,38.562,1.75,0.250745,7
crossing_90_c_08,39.062,1.5,0.30509,6
crossing_90_c_08,39.562,1.75,0.335749,7
crossing_90_c_08,40.062,2.25,0.327781,9
crossing_90_c_08,40.562,2.5,0.32304,10
crossing_90_c_08,41.062,2.75,0.321984,11
crossing_90_c_08,41.562,2.5,0.306201,10
crossing_90_c_08,42.062,2.25,0.303597,9
crossing_90_c_08,42.562,3,0.32371,12
crossing_90_c_08,43.062,3.25,0.309952,13
crossing_90_c_08,43.562,2.75,0.296867,11
crossing_90_c_08,44.062,2.75,0.269053,11
crossing_90_c_08,44.562,2.75,0.271222,11
crossing_90_c_08,45.062,3,0.28314,12
crossing_90_c_08,45.562,2.5,0.239191,10
crossing_90_c_08,46.062,2.75,0.237368,11
crossing_90_c_08,46.562,2.75,0.259097,11
crossing_90_c_08,47.062,2.25,0.244981,9
crossing_90_c_08,47.562,2.75,0.250621,11
crossing_90_c_08,48.062,3,0.248176,12
crossing_90_c_08,48.562,3.25,0.265181,13
crossing_90_c_08,49.062,3.5,0.276986,14
crossing_90_c_08,49.562,2.75,0.204532,11
crossing_90_c_08,50.062,2.75,0.187749,11
crossing_90_c_08,50.562,3,0.223337,12
crossing_90_c_08,51.062,3,0.243943,12
crossing_90_c_08,51.562,2.75,0.245269,11
crossing_90_c_08,52.062,2.75,0.251763,11
crossing_90_c_08,52.562,3,0.236249,12
crossing_90_c_08,53.062,2.5,0.194009,10
crossing_90_c_08,53.562,3,0.20103,12
crossing_90_c_08,54.062,2.75,0.209354,11
crossing_90_c_08,54.562,2.75,0.222166,11
crossing_90_c_08,55.062,2.5,0.202944,10
crossing_90_c_08,55.562,2.25,0.203252,9
crossing_90_c_08,56.062,2.5,0.212988,10
crossing_90_c_08,56.562,2.75,0.188272,11
crossing_90_c_08,57.062,3,0.168895,12
crossing_90_c_08,57.562,3,0.164826,12
crossing_90_c_08,58.062,3.25,0.176635,13
crossing_90_c_08,58.562,3,0.200568,12
crossing_90_c_08,59.062,3.25,0.190064,13
crossing_90_c_08,59.562,3,0.200311,12
crossing_90_c_08,60.062,2.5,0.206726,10
crossing_90_c_08,60.562,2.5,0.220979,10
crossing_90_c_08,61.062,2.25,0.220303,9
crossing_90_c_08,61.562,2.75,0.216112,11
crossing_90_c_08,62.062,3.25,0.244553,13
crossing_90_c_08,62.562,3,0.252246,12
crossing_90_c_08,63.062,2.25,0.241219,9
crossing_90_c_08,63.562,2.75,0.230044,11
crossing_90_c_08,64.062,2.75,0.213524,11
crossing_90_c_08,64.562,2.75,0.22812,11
crossing_90_c_08,65.062,2.75,0.214087,11
crossing_90_c_08,65.562,3.25,0.204955,13
crossing_90_c_08,66.062,3,0.18324,12
crossing_90_c_08,66.562,3,0.16347,12
crossing_90_c_08,67.062,3.25,0.165492,13
crossing_90_c_08,67.562,3.25,0.165909,13
crossing_90_c_08,68.062,3.25,0.160554,13
crossing_90_c_08,68.562,3.75,0.156774,15
crossing_90_c_08,69.062,3.25,0.134261,13
crossing_90_c_08,69.562,3.25,0.139269,13
crossing_90_c_08,70.062,3.25,0.135837,13
crossing_90_c_08,70.562,3.25,0.122694,13
crossing_90_c_08,71.062,3,0.141812,12
crossing_90_c_08,71.562,3,0.169384,12
crossing_90_c_08,72.062,3,0.171857,12
crossing_90_c_08,72.562,2.75,0.152575,11
crossing_90_c_08,73.062,3,0.192001,12
crossing_90_c_08,73.562,3,0.178662,12
crossing_90_c_08,74.062,3,0.195426,12
crossing_90_c_08,74.562,2.75,0.222576,11
crossing_90_c_08,75.062,3.5,0.205436,14
crossing_90_c_08,75.562,3.25,0.194889,13
crossing_90_c_08,76.062,3.25,0.172815,13
crossing_90_c_08,76.562,3,0.176418,12
crossing_90_c_08,77.062,2.75,0.202705,11
crossing_90_c_08,77.562,3,0.208165,12
crossing_90_c_08,78.062,3,0.198116,12
crossing_90_c_08,78.562,3,0.15976,12
crossing_90_c_08,79.062,3.25,0.147202,13
crossing_90_c_08,79.562,2.5,0.151976,10
crossing_90_c_08,80.062,2.75,0.212499,11
crossing_90_c_08,80.562,2.75,0.19863,11
crossing_90_c_08,81.062,3.5,0.177935,14
crossing_90_c_08,81.562,3.75,0.16788,15
crossing_90_c_08,82.062,3.5,0.182927,14
crossing_90_c_08,82.562,3,0.177145,12
crossing_90_c_08,83.062,2.5,0.20259,10
crossing_90_c_08,83.562,2.75,0.17389,11
crossing_90_c_08,84.062,3,0.204681,12
crossing_90_c_08,84.562,2.25,0.180074,9
crossing_90_c_08,85.062,2.25,0.179847,9
crossing_90_c_08,85.562,2.75,0.17941,11
crossing_90_c_08,86.062,2.5,0.220142,10
crossing_90_c_08,86.562,2.5,0.227834,10
crossing_90_c_08,87.062,2.75,0.210129,11
crossing_90_c_08,87.562,2.5,0.189142,10
crossing_90_c_08,88.062,3,0.205211,12
crossing_90_c_08,88.562,3.25,0.186873,13
crossing_90_c_08,89.062,3.5,0.176269,14
crossing_90_c_08,89.562,3.25,0.183811,13
crossing_90_c_08,90.062,3.25,0.212343,13
crossing_90_c_08,90.562,3.25,0.200134,13
crossing_90_c_08,91.062,3,0.169385,12
crossing_90_c_08,91.562,2.75,0.181922,11
crossing_90_c_08,92.062,2.5,0.19484,10
crossing_90_c_08,92.562,2.75,0.230125,11
crossing_90_c_08,93.062,3,0.215249,12
crossing_90_c_08,93.562,3,0.188268,12
crossing_90_c_08,94.062,3.75,0.210329,15
crossing_90_c_08,94.562,3,0.22207,12
crossing_90_c_08,95.062,3.25,0.239651,13
crossing_90_c_08,95.562,3.25,0.214763,13
crossing_90_c_08,96.062,3.5,0.195444,14
crossing_90_c_08,96.562,3.5,0.213876,14
crossing_90_c_08,97.062,2.75,0.207499,11
crossing_90_c_08,97.562,3.25,0.219897,13
crossing_90_c_08,98.062,3,0.195345,12
crossing_90_c_08,98.562,3.75,0.19664,15
crossing_90_c_08,99.062,3.75,0.198132,15
crossing_90_c_08,99.562,3.25,0.18712,13
crossing_90_c_08,100.062,3.25,0.181916,13
crossing_90_c_08,100.562,3.25,0.179589,13
crossing_90_c_08,101.062,3.25,0.18935,13
crossing_90_c_08,101.562,3.25,0.157045,13
crossing_90_c_08,102.062,3,0.189608,12
crossing_90_c_08,102.562,3.75,0.190398,15
crossing_90_c_08,103.062,3.5,0.15736,14
crossing_90_c_08,103.562,3.25,0.141663,13
crossing_90_c_08,104.062,3.5,0.175913,14
crossing_90_c_08,104.562,3.75,0.144633,15
crossing_90_c_08,105.062,3.5,0.144535,14
crossing_90_c_08,105.562,3.25,0.198801,13
crossing_90_c_08,106.062,3.25,0.204951,13
crossing_90_c_08,106.562,3.5,0.166184,14
crossing_90_c_08,107.062,3.5,0.16094,14
crossing_90_c_08,107.562,3.25,0.178201,13
crossing_90_c_08,108.062,3.5,0.197844,14
crossing_90_c_08,108.562,3.5,0.135832,14
crossing_90_c_08,109.062,3.5,0.132559,14
crossing_90_c_08,109.562,3.5,0.150896,14
crossing_90_c_08,110.062,3.5,0.152798,14
crossing_90_c_08,110.562,3.5,0.161391,14
crossing_90_c_08,111.062,3,0.159302,12
crossing_90_c_08,111.562,2.75,0.143476,11
crossing_90_c_08,112.062,3,0.175412,12
crossing_90_c_08,112.562,3,0.183292,12
crossing_90_c_08,113.062,3,0.180365,12
crossing_90_c_08,113.562,3,0.193587,12
crossing_90_c_08,114.062,3.5,0.191365,14
crossing_90_c_08,114.562,2.75,0.213546,11
crossing_90_c_08,115.062,2.5,0.222185,10
crossing_90_c_08,115.562,2.5,0.226464,10
crossing_90_c_08,116.062,3,0.237269,12
crossing_90_c_08,116.562,3,0.239983,12
crossing_90_c_08,117.062,2.5,0.235594,10
crossing_90_c_08,117.562,3,0.23483,12
crossing_90_c_08,118.062,2.75,0.232216,11
crossing_90_c_08,118.562,2.5,0.223806,10
crossing_90_c_08,119.062,2.5,0.207639,10
crossing_90_c_08,119.562,2.5,0.210248,10
crossing_90_c_08,120.062,3,0.172462,12
crossing_90_c_08,120.562,3,0.202666,12
crossing_90_c_08,121.062,2.75,0.202929,11
crossing_90_c_08,121.562,2.75,0.208019,11
crossing_90_c_08,122.062,3,0.211376,12
crossing_90_c_08,122.562,2.75,0.185634,11
crossing_90_c_08,123.062,2.75,0.188225,11
crossing_90_c_08,123.562,2,0.177552,8
crossing_90_c_08,124.062,2,0.211077,8
crossing_90_c_08,124.562,2,0.23388,8
crossing_90_c_08,125.062,2.75,0.241938,11
crossing_90_c_08,125.562,2.75,0.241082,11
crossing_90_c_08,126.062,2,0.253874,8
crossing_90_c_08,126.562,1.75,0.257478,7
crossing_90_c_08,127.062,1.5,0.299528,6
crossing_90_c_08,127.562,1.75,0.333537,7
crossing_90_c_08,128.062,2,0.329491,8
crossing_90_c_08,128.562,2,0.324294,8
crossing_90_c_08,129.062,1.25,0.329776,5
